0. Zeile und 0.Spalte, Wert:5422.751548849531
32. Zeile und 36.Spalte, Wert:136936.00574681105
32. Zeile und 37.Spalte, Wert:142923.08421947522
32. Zeile und 38.Spalte, Wert:153730.8098394478
32. Zeile und 39.Spalte, Wert:153138.82156360341
32. Zeile und 40.Spalte, Wert:153148.45941808028
32. Zeile und 41.Spalte, Wert:153794.70477391616
32. Zeile und 42.Spalte, Wert:153515.00152693546
32. Zeile und 43.Spalte, Wert:167228.53190837745
32. Zeile und 44.Spalte, Wert:148579.99416062693
32. Zeile und 45.Spalte, Wert:152482.97917740155
32. Zeile und 46.Spalte, Wert:159958.46680372846
32. Zeile und 47.Spalte, Wert:155202.0798194895
32. Zeile und 48.Spalte, Wert:144297.12689809882
32. Zeile und 49.Spalte, Wert:146032.81440633416
32. Zeile und 50.Spalte, Wert:144988.77137335908
32. Zeile und 51.Spalte, Wert:162167.82884072958
32. Zeile und 52.Spalte, Wert:151166.14690639864
32. Zeile und 53.Spalte, Wert:118694.94276097807
32. Zeile und 54.Spalte, Wert:153676.98588384705
32. Zeile und 55.Spalte, Wert:160819.18010704286
32. Zeile und 56.Spalte, Wert:163178.74792430853
32. Zeile und 57.Spalte, Wert:134008.80081715996
32. Zeile und 58.Spalte, Wert:155460.0753479859
32. Zeile und 59.Spalte, Wert:142948.1460031347
32. Zeile und 60.Spalte, Wert:152454.96142574877
32. Zeile und 61.Spalte, Wert:149537.91157998194
32. Zeile und 62.Spalte, Wert:151625.94959304968
32. Zeile und 63.Spalte, Wert:164643.18797994708
32. Zeile und 64.Spalte, Wert:143279.3787276906
32. Zeile und 65.Spalte, Wert:152182.45711057802
32. Zeile und 66.Spalte, Wert:151273.67692858068
32. Zeile und 67.Spalte, Wert:147098.776843562
32. Zeile und 68.Spalte, Wert:158618.86787316186
32. Zeile und 69.Spalte, Wert:172297.48852533655
32. Zeile und 70.Spalte, Wert:149501.15225867764
32. Zeile und 71.Spalte, Wert:152983.7984319332
32. Zeile und 72.Spalte, Wert:148569.67385357906
32. Zeile und 73.Spalte, Wert:148898.3574576086
32. Zeile und 74.Spalte, Wert:143212.92003371564
32. Zeile und 75.Spalte, Wert:153955.8278327279
32. Zeile und 76.Spalte, Wert:155043.97141694455
32. Zeile und 77.Spalte, Wert:161144.6723808153
32. Zeile und 78.Spalte, Wert:128503.28371449845
32. Zeile und 79.Spalte, Wert:158621.86224420927
32. Zeile und 80.Spalte, Wert:150044.99760655098
32. Zeile und 81.Spalte, Wert:144276.3642343699
32. Zeile und 82.Spalte, Wert:156854.857304269
32. Zeile und 83.Spalte, Wert:149256.9539789182
32. Zeile und 84.Spalte, Wert:142725.77049698995
32. Zeile und 85.Spalte, Wert:150215.26015976968
32. Zeile und 86.Spalte, Wert:161354.93958957776
32. Zeile und 87.Spalte, Wert:149942.36463522626
32. Zeile und 88.Spalte, Wert:161211.2540786674
32. Zeile und 89.Spalte, Wert:154829.76108419467
32. Zeile und 90.Spalte, Wert:150601.04760072406
32. Zeile und 91.Spalte, Wert:157879.75168450913
32. Zeile und 92.Spalte, Wert:147087.9773230347
32. Zeile und 93.Spalte, Wert:152587.96788065927
32. Zeile und 94.Spalte, Wert:150329.11410654584
32. Zeile und 95.Spalte, Wert:153548.36792713826
32. Zeile und 96.Spalte, Wert:159938.8098196541
32. Zeile und 97.Spalte, Wert:154376.70446184682
32. Zeile und 98.Spalte, Wert:161165.48343253403
32. Zeile und 99.Spalte, Wert:145854.60605379814
32. Zeile und 100.Spalte, Wert:154177.54024208485
33. Zeile und 0.Spalte, Wert:158815.22836092854
33. Zeile und 1.Spalte, Wert:146661.31590461885
33. Zeile und 2.Spalte, Wert:143142.1983204208
33. Zeile und 3.Spalte, Wert:139450.08100734212
33. Zeile und 4.Spalte, Wert:154966.22980018906
33. Zeile und 5.Spalte, Wert:147662.71101171421
33. Zeile und 6.Spalte, Wert:141396.58004513197
33. Zeile und 7.Spalte, Wert:163628.8588788872
33. Zeile und 8.Spalte, Wert:152990.7653434987
33. Zeile und 9.Spalte, Wert:144734.20848957408
33. Zeile und 10.Spalte, Wert:152950.59123934395
33. Zeile und 11.Spalte, Wert:142850.33044450497
33. Zeile und 12.Spalte, Wert:161200.75099246856
33. Zeile und 13.Spalte, Wert:157364.13980668766
33. Zeile und 14.Spalte, Wert:163866.76088650877
33. Zeile und 15.Spalte, Wert:159833.0069893773
33. Zeile und 16.Spalte, Wert:151073.13491044205
33. Zeile und 17.Spalte, Wert:157783.16748541623
33. Zeile und 18.Spalte, Wert:150446.99862477995
33. Zeile und 19.Spalte, Wert:155490.647899882
33. Zeile und 20.Spalte, Wert:155537.4608191002
33. Zeile und 21.Spalte, Wert:147199.05872661728
33. Zeile und 22.Spalte, Wert:136954.7916153851
33. Zeile und 23.Spalte, Wert:155738.87549012268
33. Zeile und 24.Spalte, Wert:143324.67762379683
33. Zeile und 25.Spalte, Wert:148244.20715302366
33. Zeile und 26.Spalte, Wert:146475.83674265115
33. Zeile und 27.Spalte, Wert:148186.80933098847
33. Zeile und 28.Spalte, Wert:155210.35772027352
33. Zeile und 29.Spalte, Wert:140238.82883757228
33. Zeile und 30.Spalte, Wert:146426.85445730516
33. Zeile und 31.Spalte, Wert:147167.42514249502
33. Zeile und 32.Spalte, Wert:148297.93875456895
33. Zeile und 33.Spalte, Wert:155888.3792585076
33. Zeile und 34.Spalte, Wert:138166.08954259157
33. Zeile und 35.Spalte, Wert:165121.61889462598
33. Zeile und 36.Spalte, Wert:151717.0689464677
33. Zeile und 37.Spalte, Wert:149352.93125874604
33. Zeile und 38.Spalte, Wert:157029.19134287696
33. Zeile und 39.Spalte, Wert:155090.66629192352
33. Zeile und 40.Spalte, Wert:160905.61424558063
33. Zeile und 41.Spalte, Wert:160031.3610593332
33. Zeile und 42.Spalte, Wert:133829.67977756847
33. Zeile und 43.Spalte, Wert:154589.91499920664
33. Zeile und 44.Spalte, Wert:153998.9517242278
33. Zeile und 45.Spalte, Wert:157674.41660418562
33. Zeile und 46.Spalte, Wert:136537.2036878236
33. Zeile und 47.Spalte, Wert:157161.843275402
33. Zeile und 48.Spalte, Wert:154913.30072314697
33. Zeile und 49.Spalte, Wert:153788.11723084317
33. Zeile und 50.Spalte, Wert:134949.66816306024
33. Zeile und 51.Spalte, Wert:156031.0311681806
33. Zeile und 52.Spalte, Wert:146512.67562605566
33. Zeile und 53.Spalte, Wert:145270.24443815922
33. Zeile und 54.Spalte, Wert:139133.03875234933
33. Zeile und 55.Spalte, Wert:146091.4909502105
33. Zeile und 56.Spalte, Wert:138418.89688938844
33. Zeile und 57.Spalte, Wert:156160.93852960394
33. Zeile und 58.Spalte, Wert:157603.1047337722
33. Zeile und 59.Spalte, Wert:147249.30787044932
33. Zeile und 60.Spalte, Wert:153515.44872474327
33. Zeile und 61.Spalte, Wert:155655.1993479588
33. Zeile und 62.Spalte, Wert:152453.71450758172
33. Zeile und 63.Spalte, Wert:161353.86028071103
33. Zeile und 64.Spalte, Wert:148526.53295562105
33. Zeile und 65.Spalte, Wert:148739.97285852022
33. Zeile und 66.Spalte, Wert:155276.6803420134
33. Zeile und 67.Spalte, Wert:148828.6570039075
33. Zeile und 68.Spalte, Wert:139572.63417399122
33. Zeile und 69.Spalte, Wert:157096.83041398082
33. Zeile und 70.Spalte, Wert:153985.72662968352
33. Zeile und 71.Spalte, Wert:148961.37172426048
33. Zeile und 72.Spalte, Wert:149971.39569100045
33. Zeile und 73.Spalte, Wert:147296.20851724665
33. Zeile und 74.Spalte, Wert:155660.69678661227
33. Zeile und 75.Spalte, Wert:163697.32839562005
33. Zeile und 76.Spalte, Wert:152110.78464291524
33. Zeile und 77.Spalte, Wert:147019.1250820093
33. Zeile und 78.Spalte, Wert:161667.94039284092
33. Zeile und 79.Spalte, Wert:167568.39203115224
33. Zeile und 80.Spalte, Wert:162371.65810251413
33. Zeile und 81.Spalte, Wert:158942.8116052546
33. Zeile und 82.Spalte, Wert:139427.99634091422
33. Zeile und 83.Spalte, Wert:157340.1779321836
33. Zeile und 84.Spalte, Wert:141666.8104809757
33. Zeile und 85.Spalte, Wert:150144.40217330182
33. Zeile und 86.Spalte, Wert:162884.17992959692
33. Zeile und 87.Spalte, Wert:157064.5849518346
33. Zeile und 88.Spalte, Wert:146249.77237939558
33. Zeile und 89.Spalte, Wert:171209.59995732794
33. Zeile und 90.Spalte, Wert:153777.65376932366
33. Zeile und 91.Spalte, Wert:154572.94983082102
33. Zeile und 92.Spalte, Wert:151158.7507656528
33. Zeile und 93.Spalte, Wert:155685.6740876558
33. Zeile und 94.Spalte, Wert:146011.13536600614
33. Zeile und 95.Spalte, Wert:163864.9971053116
33. Zeile und 96.Spalte, Wert:142524.98168723675
33. Zeile und 97.Spalte, Wert:152955.61655053654
33. Zeile und 98.Spalte, Wert:158572.67934967848
33. Zeile und 99.Spalte, Wert:153915.89933344437
33. Zeile und 100.Spalte, Wert:148460.61264949787
34. Zeile und 0.Spalte, Wert:152207.3219493323
34. Zeile und 1.Spalte, Wert:154911.93833663463
34. Zeile und 2.Spalte, Wert:152295.40359417556
34. Zeile und 3.Spalte, Wert:158011.54247850218
34. Zeile und 4.Spalte, Wert:156950.88059188199
34. Zeile und 5.Spalte, Wert:146573.12630967557
34. Zeile und 6.Spalte, Wert:156259.25996817538
34. Zeile und 7.Spalte, Wert:158306.36649267137
34. Zeile und 8.Spalte, Wert:141953.44587725634
34. Zeile und 9.Spalte, Wert:148200.21075132166
34. Zeile und 10.Spalte, Wert:141459.6194454891
34. Zeile und 11.Spalte, Wert:151982.54911322834
34. Zeile und 12.Spalte, Wert:157433.72266070114
34. Zeile und 13.Spalte, Wert:150558.97950351666
34. Zeile und 14.Spalte, Wert:155756.4757925722
34. Zeile und 15.Spalte, Wert:158281.9886849532
34. Zeile und 16.Spalte, Wert:151206.13870598873
34. Zeile und 17.Spalte, Wert:148798.03668620452
34. Zeile und 18.Spalte, Wert:138934.68821259457
34. Zeile und 19.Spalte, Wert:163628.70160239498
34. Zeile und 20.Spalte, Wert:160911.4793081598
34. Zeile und 21.Spalte, Wert:164981.47931965324
34. Zeile und 22.Spalte, Wert:153374.28776837885
34. Zeile und 23.Spalte, Wert:159259.63031867886
34. Zeile und 24.Spalte, Wert:157979.22935466885
34. Zeile und 25.Spalte, Wert:157276.5152648586
34. Zeile und 26.Spalte, Wert:149849.77867805897
34. Zeile und 27.Spalte, Wert:157071.92211463093
34. Zeile und 28.Spalte, Wert:144214.61677497928
34. Zeile und 29.Spalte, Wert:159769.9307107764
34. Zeile und 30.Spalte, Wert:153464.23656802528
34. Zeile und 31.Spalte, Wert:157060.569540467
34. Zeile und 32.Spalte, Wert:153963.93838799297
34. Zeile und 33.Spalte, Wert:142549.106609828
34. Zeile und 34.Spalte, Wert:132574.6695845165
34. Zeile und 35.Spalte, Wert:150219.85942327042
34. Zeile und 36.Spalte, Wert:151026.02865560475
34. Zeile und 37.Spalte, Wert:167858.1863306026
34. Zeile und 38.Spalte, Wert:155339.87284829532
34. Zeile und 39.Spalte, Wert:158502.49184623544
34. Zeile und 40.Spalte, Wert:155122.28801936915
34. Zeile und 41.Spalte, Wert:151727.39741004587
34. Zeile und 42.Spalte, Wert:144449.86771983202
34. Zeile und 43.Spalte, Wert:158655.1368989025
34. Zeile und 44.Spalte, Wert:160847.28106195093
34. Zeile und 45.Spalte, Wert:145486.15835891606
34. Zeile und 46.Spalte, Wert:153601.35553972388
34. Zeile und 47.Spalte, Wert:150938.8722158892
34. Zeile und 48.Spalte, Wert:143517.4761471678
34. Zeile und 49.Spalte, Wert:159134.62616148725
34. Zeile und 50.Spalte, Wert:161125.20959544182
34. Zeile und 51.Spalte, Wert:157747.7435784814
34. Zeile und 52.Spalte, Wert:161522.0976771781
34. Zeile und 53.Spalte, Wert:151869.06038508136
34. Zeile und 54.Spalte, Wert:158545.21932346307
34. Zeile und 55.Spalte, Wert:148891.56360718707
34. Zeile und 56.Spalte, Wert:151683.3065092238
34. Zeile und 57.Spalte, Wert:153634.06385250163
34. Zeile und 58.Spalte, Wert:157988.7979692045
34. Zeile und 59.Spalte, Wert:151048.52685001693
34. Zeile und 60.Spalte, Wert:151016.5764302534
34. Zeile und 61.Spalte, Wert:134604.70726125792
34. Zeile und 62.Spalte, Wert:151733.21108052158
34. Zeile und 63.Spalte, Wert:155333.57557705458
34. Zeile und 64.Spalte, Wert:151674.94780725302
34. Zeile und 65.Spalte, Wert:146112.17606156555
34. Zeile und 66.Spalte, Wert:156931.37079308197
34. Zeile und 67.Spalte, Wert:159648.5289395928
34. Zeile und 68.Spalte, Wert:156381.75921123274
34. Zeile und 69.Spalte, Wert:151385.8276462402
34. Zeile und 70.Spalte, Wert:149917.44455848154
34. Zeile und 71.Spalte, Wert:155834.3164989046
34. Zeile und 72.Spalte, Wert:149320.96706140632
34. Zeile und 73.Spalte, Wert:160660.90314259985
34. Zeile und 74.Spalte, Wert:147032.2002340795
34. Zeile und 75.Spalte, Wert:164835.1832210579
34. Zeile und 76.Spalte, Wert:155668.40505173456
34. Zeile und 77.Spalte, Wert:152206.70502201797
34. Zeile und 78.Spalte, Wert:146038.59168750435
34. Zeile und 79.Spalte, Wert:150212.6715759982
34. Zeile und 80.Spalte, Wert:171380.19846949086
34. Zeile und 81.Spalte, Wert:157019.85190677058
34. Zeile und 82.Spalte, Wert:162738.34487639726
34. Zeile und 83.Spalte, Wert:153161.38026370728
34. Zeile und 84.Spalte, Wert:166879.08836587286
34. Zeile und 85.Spalte, Wert:141319.48549541333
34. Zeile und 86.Spalte, Wert:146208.1204742538
34. Zeile und 87.Spalte, Wert:155056.92392567004
34. Zeile und 88.Spalte, Wert:168771.56949635135
34. Zeile und 89.Spalte, Wert:157258.7268491591
34. Zeile und 90.Spalte, Wert:153118.85438319156
34. Zeile und 91.Spalte, Wert:158795.97511728975
34. Zeile und 92.Spalte, Wert:155040.88715378635
34. Zeile und 93.Spalte, Wert:163366.02677987993
34. Zeile und 94.Spalte, Wert:156133.94594144932
34. Zeile und 95.Spalte, Wert:155687.0328323973
34. Zeile und 96.Spalte, Wert:156800.3379714948
34. Zeile und 97.Spalte, Wert:155960.87013739368
34. Zeile und 98.Spalte, Wert:142611.91847732614
34. Zeile und 99.Spalte, Wert:150440.19822658238
34. Zeile und 100.Spalte, Wert:154765.05284046696
35. Zeile und 0.Spalte, Wert:155285.85486866027
35. Zeile und 1.Spalte, Wert:164485.3805685738
35. Zeile und 2.Spalte, Wert:163845.5763215625
35. Zeile und 3.Spalte, Wert:154790.78924646173
35. Zeile und 4.Spalte, Wert:149120.93849961253
35. Zeile und 5.Spalte, Wert:152295.52489807073
35. Zeile und 6.Spalte, Wert:159299.62625822486
35. Zeile und 7.Spalte, Wert:148414.29012200577
35. Zeile und 8.Spalte, Wert:159991.75444193982
35. Zeile und 9.Spalte, Wert:159860.82437307603
35. Zeile und 10.Spalte, Wert:160023.90815599705
35. Zeile und 11.Spalte, Wert:160481.47034646635
35. Zeile und 12.Spalte, Wert:152176.4391243524
35. Zeile und 13.Spalte, Wert:151964.48126803612
35. Zeile und 14.Spalte, Wert:162204.87740644952
35. Zeile und 15.Spalte, Wert:147496.72232043478
35. Zeile und 16.Spalte, Wert:153817.05057596334
35. Zeile und 17.Spalte, Wert:162553.51509030355
35. Zeile und 18.Spalte, Wert:165657.5542024647
35. Zeile und 19.Spalte, Wert:161799.82878023988
35. Zeile und 20.Spalte, Wert:155994.58180323432
35. Zeile und 21.Spalte, Wert:157452.89827639735
35. Zeile und 22.Spalte, Wert:150995.10780065265
35. Zeile und 23.Spalte, Wert:153709.6062257419
35. Zeile und 24.Spalte, Wert:153234.48728171803
35. Zeile und 25.Spalte, Wert:164595.96405614307
35. Zeile und 26.Spalte, Wert:154978.0932942657
35. Zeile und 27.Spalte, Wert:160464.30554185406
35. Zeile und 28.Spalte, Wert:157849.92985361823
35. Zeile und 29.Spalte, Wert:167459.81204229334
35. Zeile und 30.Spalte, Wert:154336.07373173052
35. Zeile und 31.Spalte, Wert:161782.88301702222
35. Zeile und 32.Spalte, Wert:160504.30596336082
35. Zeile und 33.Spalte, Wert:156327.5611167456
35. Zeile und 34.Spalte, Wert:159337.29838588968
35. Zeile und 35.Spalte, Wert:152601.11190430573
35. Zeile und 36.Spalte, Wert:162027.2496508227
35. Zeile und 37.Spalte, Wert:156135.7122764435
35. Zeile und 38.Spalte, Wert:146539.21369942962
35. Zeile und 39.Spalte, Wert:156325.20401705074
35. Zeile und 40.Spalte, Wert:157367.83718557446
35. Zeile und 41.Spalte, Wert:157202.11218654344
35. Zeile und 42.Spalte, Wert:168124.60004988458
35. Zeile und 43.Spalte, Wert:166124.67188442693
35. Zeile und 44.Spalte, Wert:165392.48466550984
35. Zeile und 45.Spalte, Wert:159387.0680438982
35. Zeile und 46.Spalte, Wert:152549.9436271589
35. Zeile und 47.Spalte, Wert:153832.4969445578
35. Zeile und 48.Spalte, Wert:156509.8423327813
35. Zeile und 49.Spalte, Wert:165792.85698997995
35. Zeile und 50.Spalte, Wert:156497.19914027717
35. Zeile und 51.Spalte, Wert:166726.9944257441
35. Zeile und 52.Spalte, Wert:161065.68227408244
35. Zeile und 53.Spalte, Wert:158159.33549001272
35. Zeile und 54.Spalte, Wert:146632.52757551562
35. Zeile und 55.Spalte, Wert:159565.19909685393
35. Zeile und 56.Spalte, Wert:161478.28450544475
35. Zeile und 57.Spalte, Wert:169594.8291581084
35. Zeile und 58.Spalte, Wert:159556.47197177057
35. Zeile und 59.Spalte, Wert:157192.1401534778
35. Zeile und 60.Spalte, Wert:157734.78778201598
35. Zeile und 61.Spalte, Wert:168113.32968838885
35. Zeile und 62.Spalte, Wert:165867.48243428112
35. Zeile und 63.Spalte, Wert:166317.3986277355
35. Zeile und 64.Spalte, Wert:171104.03520777167
35. Zeile und 65.Spalte, Wert:160358.52756627122
35. Zeile und 66.Spalte, Wert:166220.45233671568
35. Zeile und 67.Spalte, Wert:157358.12441340124
35. Zeile und 68.Spalte, Wert:164890.99563516869
35. Zeile und 69.Spalte, Wert:170037.1732734567
35. Zeile und 70.Spalte, Wert:155064.6476947687
35. Zeile und 71.Spalte, Wert:153819.72185279365
35. Zeile und 72.Spalte, Wert:152896.24903034815
35. Zeile und 73.Spalte, Wert:154694.25779825952
35. Zeile und 74.Spalte, Wert:155789.95498847472
35. Zeile und 75.Spalte, Wert:166551.16988977554
35. Zeile und 76.Spalte, Wert:153637.1938793632
35. Zeile und 77.Spalte, Wert:161856.37248095253
35. Zeile und 78.Spalte, Wert:158846.6093414577
35. Zeile und 79.Spalte, Wert:157619.75867083453
35. Zeile und 80.Spalte, Wert:164229.53483320077
35. Zeile und 81.Spalte, Wert:157160.79060308702
35. Zeile und 82.Spalte, Wert:167673.9397201976
35. Zeile und 83.Spalte, Wert:160862.42555984898
35. Zeile und 84.Spalte, Wert:159632.87751200597
35. Zeile und 85.Spalte, Wert:152603.85737077214
35. Zeile und 86.Spalte, Wert:163226.68903622468
35. Zeile und 87.Spalte, Wert:158593.71884793998
35. Zeile und 88.Spalte, Wert:166247.29452921308
35. Zeile und 89.Spalte, Wert:160899.00305435117
35. Zeile und 90.Spalte, Wert:161175.8426993268
35. Zeile und 91.Spalte, Wert:148789.73336179997
35. Zeile und 92.Spalte, Wert:164445.78820322422
35. Zeile und 93.Spalte, Wert:150222.5986639525
35. Zeile und 94.Spalte, Wert:169965.7711572808
35. Zeile und 95.Spalte, Wert:153709.7228954675
35. Zeile und 96.Spalte, Wert:161261.15784164623
35. Zeile und 97.Spalte, Wert:167474.38035912646
35. Zeile und 98.Spalte, Wert:162407.41220899345
35. Zeile und 99.Spalte, Wert:152794.1821679565
35. Zeile und 100.Spalte, Wert:157108.61015241593
36. Zeile und 0.Spalte, Wert:151973.77348508223
36. Zeile und 1.Spalte, Wert:155853.44341117944
36. Zeile und 2.Spalte, Wert:155389.50028662055
36. Zeile und 3.Spalte, Wert:157790.42739471418
36. Zeile und 4.Spalte, Wert:152497.1514427734
36. Zeile und 5.Spalte, Wert:156956.82722644895
36. Zeile und 6.Spalte, Wert:160481.3955217776
36. Zeile und 7.Spalte, Wert:144563.37555093758
36. Zeile und 8.Spalte, Wert:148488.32656965428
36. Zeile und 9.Spalte, Wert:156436.79607288472
36. Zeile und 10.Spalte, Wert:151991.8009254726
36. Zeile und 11.Spalte, Wert:158158.91870595905
36. Zeile und 12.Spalte, Wert:159493.37604058947
36. Zeile und 13.Spalte, Wert:160761.81172193412
36. Zeile und 14.Spalte, Wert:164027.13204742837
36. Zeile und 15.Spalte, Wert:157510.0736827138
36. Zeile und 16.Spalte, Wert:155968.3677064144
36. Zeile und 17.Spalte, Wert:139763.59766071202
36. Zeile und 18.Spalte, Wert:142866.6160002252
36. Zeile und 19.Spalte, Wert:164420.06511909937
36. Zeile und 20.Spalte, Wert:159636.02090943867
36. Zeile und 21.Spalte, Wert:161449.9217128201
36. Zeile und 22.Spalte, Wert:168762.5560242402
36. Zeile und 23.Spalte, Wert:154317.01555852528
36. Zeile und 24.Spalte, Wert:156728.91442232692
36. Zeile und 25.Spalte, Wert:165235.8222068015
36. Zeile und 26.Spalte, Wert:140570.4018350242
36. Zeile und 27.Spalte, Wert:166593.0373266467
36. Zeile und 28.Spalte, Wert:155804.2664143575
36. Zeile und 29.Spalte, Wert:162358.3441587581
36. Zeile und 30.Spalte, Wert:164039.46135355125
36. Zeile und 31.Spalte, Wert:154453.14865846027
36. Zeile und 32.Spalte, Wert:161443.69309989412
36. Zeile und 33.Spalte, Wert:150392.20212427538
36. Zeile und 34.Spalte, Wert:163882.69666308232
36. Zeile und 35.Spalte, Wert:145222.40095258714
36. Zeile und 36.Spalte, Wert:165522.19720511182
36. Zeile und 37.Spalte, Wert:147600.3159883585
36. Zeile und 38.Spalte, Wert:162082.1311419305
36. Zeile und 39.Spalte, Wert:148640.54004650668
36. Zeile und 40.Spalte, Wert:150095.32010673845
36. Zeile und 41.Spalte, Wert:158740.4172057195
36. Zeile und 42.Spalte, Wert:164485.7934155693
36. Zeile und 43.Spalte, Wert:158513.20123549135
36. Zeile und 44.Spalte, Wert:159229.72430186687
36. Zeile und 45.Spalte, Wert:155856.31369029795
36. Zeile und 46.Spalte, Wert:167562.62820899335
36. Zeile und 47.Spalte, Wert:161536.33568006617
36. Zeile und 48.Spalte, Wert:159467.03294694604
36. Zeile und 49.Spalte, Wert:147970.6870466606
36. Zeile und 50.Spalte, Wert:160566.40044641693
36. Zeile und 51.Spalte, Wert:158321.09638559667
36. Zeile und 52.Spalte, Wert:150790.89044069903
36. Zeile und 53.Spalte, Wert:155188.88857384588
36. Zeile und 54.Spalte, Wert:162325.90137677474
36. Zeile und 55.Spalte, Wert:156920.59526981806
36. Zeile und 56.Spalte, Wert:159223.08146349457
36. Zeile und 57.Spalte, Wert:156654.92680852782
36. Zeile und 58.Spalte, Wert:161934.62173743473
36. Zeile und 59.Spalte, Wert:147013.32920064402
36. Zeile und 60.Spalte, Wert:163766.7487407982
36. Zeile und 61.Spalte, Wert:151897.41358961922
36. Zeile und 62.Spalte, Wert:166987.00182210913
36. Zeile und 63.Spalte, Wert:160610.22503950223
36. Zeile und 64.Spalte, Wert:169727.98112654156
36. Zeile und 65.Spalte, Wert:160655.791097565
36. Zeile und 66.Spalte, Wert:156175.60689865416
36. Zeile und 67.Spalte, Wert:163100.26108826266
36. Zeile und 68.Spalte, Wert:164350.3186240436
36. Zeile und 69.Spalte, Wert:171185.32777805848
36. Zeile und 70.Spalte, Wert:164935.54854892008
36. Zeile und 71.Spalte, Wert:163520.78795239402
36. Zeile und 72.Spalte, Wert:162181.3210960466
36. Zeile und 73.Spalte, Wert:170218.6567632446
36. Zeile und 74.Spalte, Wert:153950.02431525555
36. Zeile und 75.Spalte, Wert:161617.1864117916
36. Zeile und 76.Spalte, Wert:162330.92690810957
36. Zeile und 77.Spalte, Wert:159446.16566391563
36. Zeile und 78.Spalte, Wert:160863.5912926806
36. Zeile und 79.Spalte, Wert:158644.66055110455
36. Zeile und 80.Spalte, Wert:160905.87234061558
36. Zeile und 81.Spalte, Wert:155809.37965638054
36. Zeile und 82.Spalte, Wert:142695.50213839873
36. Zeile und 83.Spalte, Wert:164473.45074609565
36. Zeile und 84.Spalte, Wert:157342.57914375374
36. Zeile und 85.Spalte, Wert:157329.32294309852
36. Zeile und 86.Spalte, Wert:163775.39542182954
36. Zeile und 87.Spalte, Wert:165735.25057455283
36. Zeile und 88.Spalte, Wert:162002.7510122842
36. Zeile und 89.Spalte, Wert:162864.19021351845
36. Zeile und 90.Spalte, Wert:154739.38483466135
36. Zeile und 91.Spalte, Wert:151880.08375347962
36. Zeile und 92.Spalte, Wert:166280.36288529236
36. Zeile und 93.Spalte, Wert:142766.76573004626
36. Zeile und 94.Spalte, Wert:165206.83685725767
36. Zeile und 95.Spalte, Wert:166126.78759028285
36. Zeile und 96.Spalte, Wert:155334.74531750573
36. Zeile und 97.Spalte, Wert:157246.08607072718
36. Zeile und 98.Spalte, Wert:154134.88939249545
36. Zeile und 99.Spalte, Wert:161036.05017523665
36. Zeile und 100.Spalte, Wert:168261.8915327511
37. Zeile und 0.Spalte, Wert:161331.58372071898
37. Zeile und 1.Spalte, Wert:161552.17228782843
37. Zeile und 2.Spalte, Wert:160839.38902511704
37. Zeile und 3.Spalte, Wert:160192.52309352823
37. Zeile und 4.Spalte, Wert:160500.93376027286
37. Zeile und 5.Spalte, Wert:158203.4686417437
37. Zeile und 6.Spalte, Wert:162135.78325451002
37. Zeile und 7.Spalte, Wert:160078.22530708785
37. Zeile und 8.Spalte, Wert:147680.5214710343
37. Zeile und 9.Spalte, Wert:163306.68788282236
37. Zeile und 10.Spalte, Wert:162092.04108247272
37. Zeile und 11.Spalte, Wert:159290.67732733345
37. Zeile und 12.Spalte, Wert:142992.7337143647
37. Zeile und 13.Spalte, Wert:157157.22518882423
37. Zeile und 14.Spalte, Wert:162658.8448385982
37. Zeile und 15.Spalte, Wert:154452.94230200019
37. Zeile und 16.Spalte, Wert:150930.52058521984
37. Zeile und 17.Spalte, Wert:162453.92670683726
37. Zeile und 18.Spalte, Wert:160261.1258334628
37. Zeile und 19.Spalte, Wert:163447.85294476853
37. Zeile und 20.Spalte, Wert:151135.32022192382
37. Zeile und 21.Spalte, Wert:149714.74616790345
37. Zeile und 22.Spalte, Wert:158727.21197917615
37. Zeile und 23.Spalte, Wert:150525.80999683627
37. Zeile und 24.Spalte, Wert:161861.14044995978
37. Zeile und 25.Spalte, Wert:153743.30970264156
37. Zeile und 26.Spalte, Wert:166704.9333127306
37. Zeile und 27.Spalte, Wert:168317.14108422757
37. Zeile und 28.Spalte, Wert:149135.07154605674
37. Zeile und 29.Spalte, Wert:154688.48431536803
37. Zeile und 30.Spalte, Wert:162045.28099334217
37. Zeile und 31.Spalte, Wert:161311.62098037053
37. Zeile und 32.Spalte, Wert:157567.0776783836
37. Zeile und 33.Spalte, Wert:154528.21840947642
37. Zeile und 34.Spalte, Wert:160599.1179877445
37. Zeile und 35.Spalte, Wert:163960.31131013256
37. Zeile und 36.Spalte, Wert:138920.2023752492
37. Zeile und 37.Spalte, Wert:163133.33168827594
37. Zeile und 38.Spalte, Wert:160906.97684777252
37. Zeile und 39.Spalte, Wert:160070.54997378465
37. Zeile und 40.Spalte, Wert:162362.76037395178
37. Zeile und 41.Spalte, Wert:151285.89698124674
37. Zeile und 42.Spalte, Wert:162736.76958257196
37. Zeile und 43.Spalte, Wert:166941.37450200712
37. Zeile und 44.Spalte, Wert:160873.32327421114
37. Zeile und 45.Spalte, Wert:168082.96854404584
37. Zeile und 46.Spalte, Wert:153214.95371957254
37. Zeile und 47.Spalte, Wert:154456.53768723927
