2021-11-29 14:03:27,150 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-11-29 14:05:44,628 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 203 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:44,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 203 of cohort 28.
2021-11-29 14:05:44,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:44,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:44,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:44,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.2803681250000059, balanceFirmB: 1.2718248750000056, balanceFirmC: 1.382628937500003, balanceFirmD: 0.0
2021-11-29 14:05:44,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 101500 and to countId: 203.
2021-11-29 14:05:44,631 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 203
2021-11-29 14:05:45,034 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 204 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:45,035 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 204 of cohort 28.
2021-11-29 14:05:45,035 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 204 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:45,035 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 204 of cohort 28.
2021-11-29 14:05:45,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 204 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:45,132 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 204 of cohort 28.
2021-11-29 14:05:45,132 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:45,132 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:45,132 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:45,132 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.286715937500006, balanceFirmB: 1.2781726875000057, balanceFirmC: 1.389513937500003, balanceFirmD: 0.0
2021-11-29 14:05:45,133 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 102000 and to countId: 204.
2021-11-29 14:05:45,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 204
2021-11-29 14:05:45,537 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 205 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:45,538 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 205 of cohort 28.
2021-11-29 14:05:45,538 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 205 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:45,539 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 205 of cohort 28.
2021-11-29 14:05:45,636 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 205 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:45,637 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 205 of cohort 28.
2021-11-29 14:05:45,637 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:45,637 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:45,637 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:45,637 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.293063750000006, balanceFirmB: 1.2845205000000057, balanceFirmC: 1.396398937500003, balanceFirmD: 0.0
2021-11-29 14:05:45,638 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 102500 and to countId: 205.
2021-11-29 14:05:45,639 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 205
2021-11-29 14:05:46,042 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 206 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:46,043 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 206 of cohort 28.
2021-11-29 14:05:46,043 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 206 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:46,043 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 206 of cohort 28.
2021-11-29 14:05:46,140 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 206 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:46,141 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 206 of cohort 28.
2021-11-29 14:05:46,141 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:46,141 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:46,141 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:46,142 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.299411562500006, balanceFirmB: 1.2908683125000058, balanceFirmC: 1.403283937500003, balanceFirmD: 0.0
2021-11-29 14:05:46,142 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 103000 and to countId: 206.
2021-11-29 14:05:46,144 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 206
2021-11-29 14:05:46,544 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 207 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:46,545 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 207 of cohort 28.
2021-11-29 14:05:46,545 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 207 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:46,545 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 207 of cohort 28.
2021-11-29 14:05:46,643 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 207 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:46,644 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 207 of cohort 28.
2021-11-29 14:05:46,644 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:46,644 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:46,644 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:46,644 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.305759375000006, balanceFirmB: 1.2972161250000058, balanceFirmC: 1.410168937500003, balanceFirmD: 0.0
2021-11-29 14:05:46,645 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 103500 and to countId: 207.
2021-11-29 14:05:46,647 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 207
2021-11-29 14:05:47,047 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 208 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:47,047 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 208 of cohort 28.
2021-11-29 14:05:47,048 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 208 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:47,048 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 208 of cohort 28.
2021-11-29 14:05:47,147 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 208 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:47,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 208 of cohort 28.
2021-11-29 14:05:47,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:47,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:47,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:47,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.312107187500006, balanceFirmB: 1.3035639375000059, balanceFirmC: 1.417053937500003, balanceFirmD: 0.0
2021-11-29 14:05:47,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 104000 and to countId: 208.
2021-11-29 14:05:47,150 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 208
2021-11-29 14:05:47,550 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 209 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:47,551 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 209 of cohort 28.
2021-11-29 14:05:47,551 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 209 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:47,552 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 209 of cohort 28.
2021-11-29 14:05:47,651 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 209 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:47,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 209 of cohort 28.
2021-11-29 14:05:47,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:47,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:47,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:47,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3184550000000061, balanceFirmB: 1.309911750000006, balanceFirmC: 1.423938937500003, balanceFirmD: 0.0
2021-11-29 14:05:47,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 104500 and to countId: 209.
2021-11-29 14:05:47,655 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 209
2021-11-29 14:05:48,051 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 210 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:48,051 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 210 of cohort 28.
2021-11-29 14:05:48,052 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 210 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:48,052 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 210 of cohort 28.
2021-11-29 14:05:48,152 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 210 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:48,153 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 210 of cohort 28.
2021-11-29 14:05:48,153 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:48,153 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:48,153 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:48,153 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3248028125000062, balanceFirmB: 1.316259562500006, balanceFirmC: 1.4308239375000031, balanceFirmD: 0.0
2021-11-29 14:05:48,153 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 105000 and to countId: 210.
2021-11-29 14:05:48,155 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 210
2021-11-29 14:05:48,552 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 211 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:48,553 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 211 of cohort 28.
2021-11-29 14:05:48,553 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 211 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:48,553 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 211 of cohort 28.
2021-11-29 14:05:48,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 211 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:48,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 211 of cohort 28.
2021-11-29 14:05:48,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:48,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:48,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:48,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3311506250000062, balanceFirmB: 1.322607375000006, balanceFirmC: 1.4377089375000032, balanceFirmD: 0.0
2021-11-29 14:05:48,654 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 105500 and to countId: 211.
2021-11-29 14:05:48,656 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 211
2021-11-29 14:05:49,054 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 212 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:49,054 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 212 of cohort 28.
2021-11-29 14:05:49,054 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 212 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:49,055 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 212 of cohort 28.
2021-11-29 14:05:49,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 212 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:49,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 212 of cohort 28.
2021-11-29 14:05:49,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:49,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:49,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:49,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3374984375000063, balanceFirmB: 1.328955187500006, balanceFirmC: 1.4445939375000032, balanceFirmD: 0.0
2021-11-29 14:05:49,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 106000 and to countId: 212.
2021-11-29 14:05:49,160 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 212
2021-11-29 14:05:49,558 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 213 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:49,559 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 213 of cohort 28.
2021-11-29 14:05:49,559 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 213 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:49,560 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 213 of cohort 28.
2021-11-29 14:05:49,661 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 213 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:49,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 213 of cohort 28.
2021-11-29 14:05:49,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:49,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:49,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:49,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3438462500000063, balanceFirmB: 1.3353030000000061, balanceFirmC: 1.4514789375000032, balanceFirmD: 0.0
2021-11-29 14:05:49,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 106500 and to countId: 213.
2021-11-29 14:05:49,665 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 213
2021-11-29 14:05:50,064 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 214 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:50,065 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 214 of cohort 28.
2021-11-29 14:05:50,065 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 214 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:50,066 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 214 of cohort 28.
2021-11-29 14:05:50,164 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 214 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:50,165 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 214 of cohort 28.
2021-11-29 14:05:50,166 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:50,166 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:50,166 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:50,166 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3501940625000064, balanceFirmB: 1.3416508125000062, balanceFirmC: 1.4583639375000033, balanceFirmD: 0.0
2021-11-29 14:05:50,167 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 107000 and to countId: 214.
2021-11-29 14:05:50,170 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 214
2021-11-29 14:05:50,565 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 215 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:50,566 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 215 of cohort 28.
2021-11-29 14:05:50,566 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 215 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:50,567 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 215 of cohort 28.
2021-11-29 14:05:50,667 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 215 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:50,668 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 215 of cohort 28.
2021-11-29 14:05:50,668 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:50,668 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
2021-11-29 14:05:50,668 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 38.08687500000001, profitFirmB: 38.08687500000001, profitFirmC: 41.31000000000001, profitFirmD: 0.0
2021-11-29 14:05:50,668 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3565418750000064, balanceFirmB: 1.3479986250000062, balanceFirmC: 1.4652489375000033, balanceFirmD: 0.0
2021-11-29 14:05:50,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 107500 and to countId: 215.
2021-11-29 14:05:50,672 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 215
2021-11-29 14:05:51,066 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 216 from client agent3: Set aFirmB = 37.0
2021-11-29 14:05:51,068 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 216 of cohort 28.
2021-11-29 14:05:51,068 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 216 from client agent2: Set aFirmA = 37.0
2021-11-29 14:05:51,069 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 216 of cohort 28.
2021-11-29 14:05:51,172 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 216 from client agent1: Set aFirmC = 36.0
2021-11-29 14:05:51,174 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 216 of cohort 28.
2021-11-29 14:05:51,174 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 37.0, aFirmB: 37.0, aFirmC: 36.0, aFirmD: 0.0, aMarket: 36.666666666666664.
2021-11-29 14:05:51,174 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 26.142857142857153, oFirmB: 26.142857142857153, oFirmC: 29.142857142857146, oFirmD: 0.0.
